frame,day,entity_type,id,x_position,y_position,fuel_level,state,refuel_point_x,refuel_point_y
56,1,vehicle,1,7.0,14.0,61.5,patrolling,,
56,1,vehicle,2,27.0,15.0,57.0,patrolling,,
56,1,vehicle,3,18.0,36.0,57.0,patrolling,,
56,1,vehicle,4,27.0,23.0,62.0,patrolling,,
56,1,refuel_vehicle,1,0,20,,idle,,
56,1,refuel_vehicle,2,20,0,,idle,,
56,1,refuel_vehicle,3,40,40,,idle,,
56,1,hub,1,0,20,,,,
56,1,hub,2,20,0,,,,
56,1,hub,3,40,40,,,,
57,1,vehicle,1,5.0,14.0,60.5,patrolling,,
57,1,vehicle,2,26.0,15.0,56.5,patrolling,,
57,1,vehicle,3,19.0,36.0,56.5,patrolling,,
57,1,vehicle,4,27.0,22.0,61.5,patrolling,,
57,1,refuel_vehicle,1,0,20,,idle,,
57,1,refuel_vehicle,2,20,0,,idle,,
57,1,refuel_vehicle,3,40,40,,idle,,
57,1,hub,1,0,20,,,,
57,1,hub,2,20,0,,,,
57,1,hub,3,40,40,,,,
58,1,vehicle,1,5.0,16.0,59.5,patrolling,,
58,1,vehicle,2,26.0,13.0,55.5,patrolling,,
58,1,vehicle,3,19.0,36.0,56.5,patrolling,,
58,1,vehicle,4,26.0,22.0,61.0,patrolling,,
58,1,refuel_vehicle,1,0,20,,idle,,
58,1,refuel_vehicle,2,20,0,,idle,,
58,1,refuel_vehicle,3,40,40,,idle,,
58,1,hub,1,0,20,,,,
58,1,hub,2,20,0,,,,
58,1,hub,3,40,40,,,,
59,1,vehicle,1,6.0,16.0,59.0,patrolling,,
59,1,vehicle,2,26.0,11.0,54.5,patrolling,,
59,1,vehicle,3,18.0,36.0,56.0,patrolling,,
59,1,vehicle,4,26.0,21.0,60.5,patrolling,,
59,1,refuel_vehicle,1,0,20,,idle,,
59,1,refuel_vehicle,2,20,0,,idle,,
59,1,refuel_vehicle,3,40,40,,idle,,
59,1,hub,1,0,20,,,,
59,1,hub,2,20,0,,,,
59,1,hub,3,40,40,,,,
60,1,vehicle,1,6.0,15.0,58.5,patrolling,,
60,1,vehicle,2,25.0,11.0,54.0,patrolling,,
60,1,vehicle,3,18.0,37.0,55.5,patrolling,,
60,1,vehicle,4,27.0,21.0,60.0,patrolling,,
60,1,refuel_vehicle,1,0,20,,idle,,
60,1,refuel_vehicle,2,20,0,,idle,,
60,1,refuel_vehicle,3,40,40,,idle,,
60,1,hub,1,0,20,,,,
60,1,hub,2,20,0,,,,
60,1,hub,3,40,40,,,,
61,1,vehicle,1,6.0,13.0,57.5,patrolling,,
61,1,vehicle,2,24.0,11.0,53.5,patrolling,,
61,1,vehicle,3,18.0,36.0,55.0,patrolling,,
61,1,vehicle,4,26.0,21.0,59.5,patrolling,,
61,1,refuel_vehicle,1,0,20,,idle,,
61,1,refuel_vehicle,2,20,0,,idle,,
61,1,refuel_vehicle,3,40,40,,idle,,
61,1,hub,1,0,20,,,,
61,1,hub,2,20,0,,,,
61,1,hub,3,40,40,,,,
62,1,vehicle,1,5.0,13.0,57.0,patrolling,,
62,1,vehicle,2,25.0,11.0,53.0,patrolling,,
62,1,vehicle,3,17.0,36.0,54.5,patrolling,,
62,1,vehicle,4,27.0,21.0,59.0,patrolling,,
62,1,refuel_vehicle,1,0,20,,idle,,
62,1,refuel_vehicle,2,20,0,,idle,,
62,1,refuel_vehicle,3,40,40,,idle,,
62,1,hub,1,0,20,,,,
62,1,hub,2,20,0,,,,
62,1,hub,3,40,40,,,,
63,1,vehicle,1,5.0,15.0,56.0,patrolling,,
63,1,vehicle,2,25.0,13.0,52.0,patrolling,,
63,1,vehicle,3,18.0,36.0,54.0,patrolling,,
63,1,vehicle,4,28.0,21.0,58.5,patrolling,,
63,1,refuel_vehicle,1,0,20,,idle,,
63,1,refuel_vehicle,2,20,0,,idle,,
63,1,refuel_vehicle,3,40,40,,idle,,
63,1,hub,1,0,20,,,,
63,1,hub,2,20,0,,,,
63,1,hub,3,40,40,,,,
64,1,vehicle,1,4.0,15.0,55.5,patrolling,,
64,1,vehicle,2,25.0,15.0,51.0,patrolling,,
64,1,vehicle,3,19.0,36.0,53.5,patrolling,,
64,1,vehicle,4,26.0,21.0,57.5,patrolling,,
64,1,refuel_vehicle,1,0,20,,idle,,
64,1,refuel_vehicle,2,20,0,,idle,,
64,1,refuel_vehicle,3,40,40,,idle,,
64,1,hub,1,0,20,,,,
64,1,hub,2,20,0,,,,
64,1,hub,3,40,40,,,,
65,1,vehicle,1,2.0,15.0,54.5,patrolling,,
65,1,vehicle,2,25.0,13.0,50.0,patrolling,,
65,1,vehicle,3,19.0,36.0,53.5,patrolling,,
65,1,vehicle,4,26.0,21.0,57.5,patrolling,,
65,1,refuel_vehicle,1,0,20,,idle,,
65,1,refuel_vehicle,2,20,0,,idle,,
65,1,refuel_vehicle,3,40,40,,idle,,
65,1,hub,1,0,20,,,,
65,1,hub,2,20,0,,,,
65,1,hub,3,40,40,,,,
66,1,vehicle,1,1.0,15.0,54.0,patrolling,,
66,1,vehicle,2,25.0,14.0,49.5,patrolling,,
66,1,vehicle,3,19.0,36.0,53.5,patrolling,,
66,1,vehicle,4,26.0,22.0,57.0,patrolling,,
66,1,refuel_vehicle,1,0,20,,idle,,
66,1,refuel_vehicle,2,20,0,,idle,,
66,1,refuel_vehicle,3,40,40,,idle,,
66,1,hub,1,0,20,,,,
66,1,hub,2,20,0,,,,
66,1,hub,3,40,40,,,,
67,1,vehicle,1,3.0,15.0,53.0,patrolling,,
67,1,vehicle,2,26.0,14.0,49.0,patrolling,,
67,1,vehicle,3,19.0,36.0,53.5,patrolling,,
67,1,vehicle,4,26.0,23.0,56.5,patrolling,,
67,1,refuel_vehicle,1,0,20,,idle,,
67,1,refuel_vehicle,2,20,0,,idle,,
67,1,refuel_vehicle,3,40,40,,idle,,
67,1,hub,1,0,20,,,,
67,1,hub,2,20,0,,,,
67,1,hub,3,40,40,,,,
68,1,vehicle,1,1.0,15.0,52.0,patrolling,,
68,1,vehicle,2,28.0,14.0,48.0,patrolling,,
68,1,vehicle,3,19.0,36.0,53.5,patrolling,,
68,1,vehicle,4,27.0,23.0,56.0,patrolling,,
68,1,refuel_vehicle,1,0,20,,idle,,
68,1,refuel_vehicle,2,20,0,,idle,,
68,1,refuel_vehicle,3,40,40,,idle,,
68,1,hub,1,0,20,,,,
68,1,hub,2,20,0,,,,
68,1,hub,3,40,40,,,,
69,1,vehicle,1,1.0,15.0,52.0,patrolling,,
69,1,vehicle,2,26.0,14.0,47.0,patrolling,,
69,1,vehicle,3,17.0,36.0,52.5,patrolling,,
69,1,vehicle,4,27.0,25.0,55.0,patrolling,,
69,1,refuel_vehicle,1,0,20,,idle,,
69,1,refuel_vehicle,2,20,0,,idle,,
69,1,refuel_vehicle,3,40,40,,idle,,
69,1,hub,1,0,20,,,,
69,1,hub,2,20,0,,,,
69,1,hub,3,40,40,,,,
70,1,vehicle,1,1.0,15.0,52.0,patrolling,,
70,1,vehicle,2,25.0,14.0,46.5,patrolling,,
70,1,vehicle,3,17.0,34.0,51.5,patrolling,,
70,1,vehicle,4,27.0,24.0,54.5,patrolling,,
70,1,refuel_vehicle,1,0,20,,idle,,
70,1,refuel_vehicle,2,20,0,,idle,,
70,1,refuel_vehicle,3,40,40,,idle,,
70,1,hub,1,0,20,,,,
70,1,hub,2,20,0,,,,
70,1,hub,3,40,40,,,,
71,1,vehicle,1,1.0,14.0,51.5,patrolling,,
71,1,vehicle,2,25.0,13.0,46.0,patrolling,,
71,1,vehicle,3,17.0,33.0,51.0,patrolling,,
71,1,vehicle,4,29.0,24.0,53.5,patrolling,,
71,1,refuel_vehicle,1,0,20,,idle,,
71,1,refuel_vehicle,2,20,0,,idle,,
71,1,refuel_vehicle,3,40,40,,idle,,
71,1,hub,1,0,20,,,,
71,1,hub,2,20,0,,,,
71,1,hub,3,40,40,,,,
72,1,vehicle,1,1.0,14.0,51.5,patrolling,,
72,1,vehicle,2,25.0,14.0,45.5,patrolling,,
72,1,vehicle,3,17.0,32.0,50.5,patrolling,,
72,1,vehicle,4,29.0,22.0,52.5,patrolling,,
72,1,refuel_vehicle,1,0,20,,idle,,
72,1,refuel_vehicle,2,20,0,,idle,,
72,1,refuel_vehicle,3,40,40,,idle,,
72,1,hub,1,0,20,,,,
72,1,hub,2,20,0,,,,
72,1,hub,3,40,40,,,,
73,1,vehicle,1,1.0,14.0,51.5,patrolling,,
73,1,vehicle,2,25.0,12.0,44.5,patrolling,,
73,1,vehicle,3,17.0,34.0,49.5,patrolling,,
73,1,vehicle,4,29.0,21.0,52.0,patrolling,,
73,1,refuel_vehicle,1,0,20,,idle,,
73,1,refuel_vehicle,2,20,0,,idle,,
73,1,refuel_vehicle,3,40,40,,idle,,
73,1,hub,1,0,20,,,,
73,1,hub,2,20,0,,,,
73,1,hub,3,40,40,,,,
74,1,vehicle,1,1.0,15.0,51.0,patrolling,,
74,1,vehicle,2,24.0,12.0,44.0,patrolling,,
74,1,vehicle,3,15.0,34.0,48.5,patrolling,,
74,1,vehicle,4,30.0,21.0,51.5,patrolling,,
74,1,refuel_vehicle,1,0,20,,idle,,
74,1,refuel_vehicle,2,20,0,,idle,,
74,1,refuel_vehicle,3,40,40,,idle,,
74,1,hub,1,0,20,,,,
74,1,hub,2,20,0,,,,
74,1,hub,3,40,40,,,,
75,1,vehicle,1,1.0,15.0,51.0,patrolling,,
75,1,vehicle,2,25.0,12.0,43.5,patrolling,,
75,1,vehicle,3,17.0,34.0,47.5,patrolling,,
75,1,vehicle,4,30.0,21.0,51.5,patrolling,,
75,1,refuel_vehicle,1,0,20,,idle,,
75,1,refuel_vehicle,2,20,0,,idle,,
75,1,refuel_vehicle,3,40,40,,idle,,
75,1,hub,1,0,20,,,,
75,1,hub,2,20,0,,,,
75,1,hub,3,40,40,,,,
76,1,vehicle,1,2.0,15.0,50.5,patrolling,,
76,1,vehicle,2,25.0,13.0,43.0,patrolling,,
76,1,vehicle,3,17.0,35.0,47.0,patrolling,,
76,1,vehicle,4,29.0,21.0,51.0,patrolling,,
76,1,refuel_vehicle,1,0,20,,idle,,
76,1,refuel_vehicle,2,20,0,,idle,,
76,1,refuel_vehicle,3,40,40,,idle,,
76,1,hub,1,0,20,,,,
76,1,hub,2,20,0,,,,
76,1,hub,3,40,40,,,,
77,1,vehicle,1,3.0,15.0,50.0,patrolling,,
77,1,vehicle,2,23.0,13.0,42.0,patrolling,,
77,1,vehicle,3,18.0,35.0,46.5,patrolling,,
77,1,vehicle,4,29.0,23.0,50.0,patrolling,,
77,1,refuel_vehicle,1,0,20,,idle,,
77,1,refuel_vehicle,2,20,0,,idle,,
77,1,refuel_vehicle,3,40,40,,idle,,
77,1,hub,1,0,20,,,,
77,1,hub,2,20,0,,,,
77,1,hub,3,40,40,,,,
78,1,vehicle,1,5.0,15.0,49.0,patrolling,,
78,1,vehicle,2,23.0,14.0,41.5,patrolling,,
78,1,vehicle,3,17.0,35.0,46.0,patrolling,,
78,1,vehicle,4,30.0,23.0,49.5,patrolling,,
78,1,refuel_vehicle,1,0,20,,idle,,
78,1,refuel_vehicle,2,20,0,,idle,,
78,1,refuel_vehicle,3,40,40,,idle,,
78,1,hub,1,0,20,,,,
78,1,hub,2,20,0,,,,
78,1,hub,3,40,40,,,,
79,1,vehicle,1,5.0,13.0,48.0,patrolling,,
79,1,vehicle,2,23.0,16.0,40.5,patrolling,,
79,1,vehicle,3,16.0,35.0,45.5,patrolling,,
79,1,vehicle,4,28.0,23.0,48.5,patrolling,,
79,1,refuel_vehicle,1,0,20,,idle,,
79,1,refuel_vehicle,2,20,0,,idle,,
79,1,refuel_vehicle,3,40,40,,idle,,
79,1,hub,1,0,20,,,,
79,1,hub,2,20,0,,,,
79,1,hub,3,40,40,,,,
80,1,vehicle,1,4.0,13.0,47.5,patrolling,,
80,1,vehicle,2,22.0,16.0,40.0,patrolling,,
80,1,vehicle,3,15.0,35.0,45.0,patrolling,,
80,1,vehicle,4,28.0,24.0,48.0,patrolling,,
80,1,refuel_vehicle,1,0,20,,idle,,
80,1,refuel_vehicle,2,20,0,,idle,,
80,1,refuel_vehicle,3,40,40,,idle,,
80,1,hub,1,0,20,,,,
80,1,hub,2,20,0,,,,
80,1,hub,3,40,40,,,,
81,1,vehicle,1,4.0,14.0,47.0,patrolling,,
81,1,vehicle,2,23.0,16.0,39.5,patrolling,,
81,1,vehicle,3,15.0,36.0,44.5,patrolling,,
81,1,vehicle,4,28.0,26.0,47.0,patrolling,,
81,1,refuel_vehicle,1,0,20,,idle,,
81,1,refuel_vehicle,2,20,0,,idle,,
81,1,refuel_vehicle,3,40,40,,idle,,
81,1,hub,1,0,20,,,,
81,1,hub,2,20,0,,,,
81,1,hub,3,40,40,,,,
82,1,vehicle,1,5.0,14.0,46.5,patrolling,,
82,1,vehicle,2,23.0,18.0,38.5,patrolling,,
82,1,vehicle,3,16.0,36.0,44.0,patrolling,,
82,1,vehicle,4,27.0,26.0,46.5,patrolling,,
82,1,refuel_vehicle,1,0,20,,idle,,
82,1,refuel_vehicle,2,20,0,,idle,,
82,1,refuel_vehicle,3,40,40,,idle,,
82,1,hub,1,0,20,,,,
82,1,hub,2,20,0,,,,
82,1,hub,3,40,40,,,,
83,1,vehicle,1,4.0,14.0,46.0,patrolling,,
83,1,vehicle,2,22.0,18.0,38.0,patrolling,,
83,1,vehicle,3,16.0,37.0,43.5,patrolling,,
83,1,vehicle,4,28.0,26.0,46.0,patrolling,,
83,1,refuel_vehicle,1,0,20,,idle,,
83,1,refuel_vehicle,2,20,0,,idle,,
83,1,refuel_vehicle,3,40,40,,idle,,
83,1,hub,1,0,20,,,,
83,1,hub,2,20,0,,,,
83,1,hub,3,40,40,,,,
84,1,vehicle,1,3.0,14.0,45.5,patrolling,,
84,1,vehicle,2,24.0,18.0,37.0,patrolling,,
84,1,vehicle,3,17.0,37.0,43.0,patrolling,,
84,1,vehicle,4,30.0,26.0,45.0,patrolling,,
84,1,refuel_vehicle,1,0,20,,idle,,
84,1,refuel_vehicle,2,20,0,,idle,,
84,1,refuel_vehicle,3,40,40,,idle,,
84,1,hub,1,0,20,,,,
84,1,hub,2,20,0,,,,
84,1,hub,3,40,40,,,,
85,1,vehicle,1,3.0,16.0,44.5,patrolling,,
85,1,vehicle,2,25.0,18.0,36.5,patrolling,,
85,1,vehicle,3,16.0,37.0,42.5,patrolling,,
85,1,vehicle,4,32.0,26.0,44.0,patrolling,,
85,1,refuel_vehicle,1,0,20,,idle,,
85,1,refuel_vehicle,2,20,0,,idle,,
85,1,refuel_vehicle,3,40,40,,idle,,
85,1,hub,1,0,20,,,,
85,1,hub,2,20,0,,,,
85,1,hub,3,40,40,,,,
86,1,vehicle,1,2.0,16.0,44.0,patrolling,,
86,1,vehicle,2,25.0,19.0,36.0,patrolling,,
86,1,vehicle,3,17.0,37.0,42.0,patrolling,,
86,1,vehicle,4,32.0,28.0,43.0,patrolling,,
86,1,refuel_vehicle,1,0,20,,idle,,
86,1,refuel_vehicle,2,20,0,,idle,,
86,1,refuel_vehicle,3,40,40,,idle,,
86,1,hub,1,0,20,,,,
86,1,hub,2,20,0,,,,
86,1,hub,3,40,40,,,,
87,1,vehicle,1,3.0,16.0,43.5,patrolling,,
87,1,vehicle,2,25.0,18.0,35.5,patrolling,,
87,1,vehicle,3,15.0,37.0,41.0,patrolling,,
87,1,vehicle,4,30.0,28.0,42.0,patrolling,,
87,1,refuel_vehicle,1,0,20,,idle,,
87,1,refuel_vehicle,2,20,0,,idle,,
87,1,refuel_vehicle,3,40,40,,idle,,
87,1,hub,1,0,20,,,,
87,1,hub,2,20,0,,,,
87,1,hub,3,40,40,,,,
88,1,vehicle,1,2.0,16.0,43.0,patrolling,,
88,1,vehicle,2,25.0,16.0,34.5,patrolling,,
88,1,vehicle,3,17.0,37.0,40.0,patrolling,,
88,1,vehicle,4,30.0,30.0,41.0,patrolling,,
88,1,refuel_vehicle,1,0,20,,idle,,
88,1,refuel_vehicle,2,20,0,,idle,,
88,1,refuel_vehicle,3,40,40,,idle,,
88,1,hub,1,0,20,,,,
88,1,hub,2,20,0,,,,
88,1,hub,3,40,40,,,,
89,1,vehicle,1,2.0,15.0,42.5,patrolling,,
89,1,vehicle,2,24.0,16.0,34.0,patrolling,,
89,1,vehicle,3,17.0,36.0,39.5,patrolling,,
89,1,vehicle,4,28.0,30.0,40.0,patrolling,,
89,1,refuel_vehicle,1,0,20,,idle,,
89,1,refuel_vehicle,2,20,0,,idle,,
89,1,refuel_vehicle,3,40,40,,idle,,
89,1,hub,1,0,20,,,,
89,1,hub,2,20,0,,,,
89,1,hub,3,40,40,,,,
90,1,vehicle,1,2.0,13.0,41.5,patrolling,,
90,1,vehicle,2,26.0,16.0,33.0,patrolling,,
90,1,vehicle,3,16.0,36.0,39.0,patrolling,,
90,1,vehicle,4,29.0,30.0,39.5,patrolling,,
90,1,refuel_vehicle,1,0,20,,idle,,
90,1,refuel_vehicle,2,20,0,,idle,,
90,1,refuel_vehicle,3,40,40,,idle,,
90,1,hub,1,0,20,,,,
90,1,hub,2,20,0,,,,
90,1,hub,3,40,40,,,,
91,1,vehicle,1,2.0,12.0,41.0,patrolling,,
91,1,vehicle,2,26.0,17.0,32.5,patrolling,,
91,1,vehicle,3,17.0,36.0,38.5,patrolling,,
91,1,vehicle,4,30.0,30.0,39.0,patrolling,,
91,1,refuel_vehicle,1,0,20,,idle,,
91,1,refuel_vehicle,2,20,0,,idle,,
91,1,refuel_vehicle,3,40,40,,idle,,
91,1,hub,1,0,20,,,,
91,1,hub,2,20,0,,,,
91,1,hub,3,40,40,,,,
92,1,vehicle,1,1.0,12.0,40.5,patrolling,,
92,1,vehicle,2,26.0,15.0,31.5,patrolling,,
92,1,vehicle,3,18.0,36.0,38.0,patrolling,,
92,1,vehicle,4,30.0,31.0,38.5,patrolling,,
92,1,refuel_vehicle,1,0,20,,idle,,
92,1,refuel_vehicle,2,20,0,,idle,,
92,1,refuel_vehicle,3,40,40,,idle,,
92,1,hub,1,0,20,,,,
92,1,hub,2,20,0,,,,
92,1,hub,3,40,40,,,,
93,1,vehicle,1,1.0,11.0,40.0,patrolling,,
93,1,vehicle,2,25.0,15.0,31.0,patrolling,,
93,1,vehicle,3,17.0,36.0,37.5,patrolling,,
93,1,vehicle,4,29.0,31.0,38.0,patrolling,,
93,1,refuel_vehicle,1,0,20,,idle,,
93,1,refuel_vehicle,2,20,0,,idle,,
93,1,refuel_vehicle,3,40,40,,idle,,
93,1,hub,1,0,20,,,,
93,1,hub,2,20,0,,,,
93,1,hub,3,40,40,,,,
94,1,vehicle,1,1.0,11.0,40.0,patrolling,,
94,1,vehicle,2,23.0,15.0,30.0,patrolling,,
94,1,vehicle,3,17.0,34.0,36.5,patrolling,,
94,1,vehicle,4,29.0,29.0,37.0,patrolling,,
94,1,refuel_vehicle,1,0,20,,idle,,
94,1,refuel_vehicle,2,20,0,,idle,,
94,1,refuel_vehicle,3,40,40,,idle,,
94,1,hub,1,0,20,,,,
94,1,hub,2,20,0,,,,
94,1,hub,3,40,40,,,,
95,1,vehicle,1,2.0,11.0,39.5,patrolling,,
95,1,vehicle,2,22.0,15.0,29.5,patrolling,,
95,1,vehicle,3,18.0,34.0,36.0,patrolling,,
95,1,vehicle,4,29.0,28.0,36.5,patrolling,,
95,1,refuel_vehicle,1,0,20,,idle,,
95,1,refuel_vehicle,2,20,0,,idle,,
95,1,refuel_vehicle,3,40,40,,idle,,
95,1,hub,1,0,20,,,,
95,1,hub,2,20,0,,,,
95,1,hub,3,40,40,,,,
96,1,vehicle,1,4.0,11.0,38.5,patrolling,,
96,1,vehicle,2,23.0,15.0,29.0,patrolling,,
96,1,vehicle,3,17.0,34.0,35.5,patrolling,,
96,1,vehicle,4,29.0,29.0,36.0,patrolling,,
96,1,refuel_vehicle,1,0,20,,idle,,
96,1,refuel_vehicle,2,20,0,,idle,,
96,1,refuel_vehicle,3,40,40,,idle,,
96,1,hub,1,0,20,,,,
96,1,hub,2,20,0,,,,
96,1,hub,3,40,40,,,,
97,1,vehicle,1,6.0,11.0,37.5,patrolling,,
97,1,vehicle,2,23.0,16.0,28.5,patrolling,,
97,1,vehicle,3,18.0,34.0,35.0,patrolling,,
97,1,vehicle,4,29.0,31.0,35.0,patrolling,,
97,1,refuel_vehicle,1,0,20,,idle,,
97,1,refuel_vehicle,2,20,0,,idle,,
97,1,refuel_vehicle,3,40,40,,idle,,
97,1,hub,1,0,20,,,,
97,1,hub,2,20,0,,,,
97,1,hub,3,40,40,,,,
98,1,vehicle,1,6.0,13.0,36.5,patrolling,,
98,1,vehicle,2,23.0,18.0,27.5,patrolling,,
98,1,vehicle,3,19.0,34.0,34.5,patrolling,,
98,1,vehicle,4,31.0,31.0,34.0,patrolling,,
98,1,refuel_vehicle,1,0,20,,idle,,
98,1,refuel_vehicle,2,20,0,,idle,,
98,1,refuel_vehicle,3,40,40,,idle,,
98,1,hub,1,0,20,,,,
98,1,hub,2,20,0,,,,
98,1,hub,3,40,40,,,,
99,1,vehicle,1,6.0,11.0,35.5,patrolling,,
99,1,vehicle,2,24.0,18.0,27.0,patrolling,,
99,1,vehicle,3,18.0,34.0,34.0,patrolling,,
99,1,vehicle,4,29.0,31.0,33.0,patrolling,,
99,1,refuel_vehicle,1,0,20,,idle,,
99,1,refuel_vehicle,2,20,0,,idle,,
99,1,refuel_vehicle,3,40,40,,idle,,
99,1,hub,1,0,20,,,,
99,1,hub,2,20,0,,,,
99,1,hub,3,40,40,,,,
100,1,vehicle,1,6,11,35.5,moving_to_hub,,
100,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
100,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
100,1,vehicle,4,29,31,33.0,moving_to_hub,,
100,1,refuel_vehicle,1,0,20,,moving_to_gather,14.0,24.0
100,1,refuel_vehicle,2,20,0,,idle,,
100,1,refuel_vehicle,3,40,40,,idle,,
100,1,hub,1,0,20,,,,
100,1,hub,2,20,0,,,,
100,1,hub,3,40,40,,,,
101,1,vehicle,1,6,12,35.0,moving_to_hub,,
101,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
101,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
101,1,vehicle,4,30,31,32.5,moving_to_hub,,
101,1,refuel_vehicle,1,1,20,,moving_to_gather,14.0,24.0
101,1,refuel_vehicle,2,20,0,,idle,,
101,1,refuel_vehicle,3,40,40,,idle,,
101,1,hub,1,0,20,,,,
101,1,hub,2,20,0,,,,
101,1,hub,3,40,40,,,,
102,1,vehicle,1,6,13,34.5,moving_to_hub,,
102,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
102,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
102,1,vehicle,4,31,31,32.0,moving_to_hub,,
102,1,refuel_vehicle,1,2,20,,moving_to_gather,14.0,24.0
102,1,refuel_vehicle,2,20,0,,idle,,
102,1,refuel_vehicle,3,40,40,,idle,,
102,1,hub,1,0,20,,,,
102,1,hub,2,20,0,,,,
102,1,hub,3,40,40,,,,
103,1,vehicle,1,6,14,34.0,moving_to_hub,,
103,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
103,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
103,1,vehicle,4,32,31,31.5,moving_to_hub,,
103,1,refuel_vehicle,1,3,20,,moving_to_gather,14.0,24.0
103,1,refuel_vehicle,2,20,0,,idle,,
103,1,refuel_vehicle,3,40,40,,idle,,
103,1,hub,1,0,20,,,,
103,1,hub,2,20,0,,,,
103,1,hub,3,40,40,,,,
104,1,vehicle,1,6,15,33.5,moving_to_hub,,
104,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
104,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
104,1,vehicle,4,33,31,31.0,moving_to_hub,,
104,1,refuel_vehicle,1,4,20,,moving_to_gather,14.0,24.0
104,1,refuel_vehicle,2,20,0,,idle,,
104,1,refuel_vehicle,3,40,40,,idle,,
104,1,hub,1,0,20,,,,
104,1,hub,2,20,0,,,,
104,1,hub,3,40,40,,,,
105,1,vehicle,1,6,16,33.0,moving_to_hub,,
105,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
105,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
105,1,vehicle,4,34,31,30.5,moving_to_hub,,
105,1,refuel_vehicle,1,5,20,,moving_to_gather,14.0,24.0
105,1,refuel_vehicle,2,20,0,,idle,,
105,1,refuel_vehicle,3,40,40,,idle,,
105,1,hub,1,0,20,,,,
105,1,hub,2,20,0,,,,
105,1,hub,3,40,40,,,,
106,1,vehicle,1,6,17,32.5,moving_to_hub,,
106,1,vehicle,2,24.0,18.0,27.0,moving_to_refuel,,
106,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
106,1,vehicle,4,34,32,30.0,moving_to_hub,,
106,1,refuel_vehicle,1,6,20,,moving_to_gather,14.0,24.0
106,1,refuel_vehicle,2,20,0,,idle,,
106,1,refuel_vehicle,3,40,40,,idle,,
106,1,hub,1,0,20,,,,
106,1,hub,2,20,0,,,,
106,1,hub,3,40,40,,,,
107,1,vehicle,1,6,18,32.0,moving_to_hub,,
107,1,vehicle,2,24,18,27.0,moving_to_refuel,,
107,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
107,1,vehicle,4,34,33,29.5,moving_to_hub,,
107,1,refuel_vehicle,1,7,20,,moving_to_gather,14.0,24.0
107,1,refuel_vehicle,2,20,0,,idle,,
107,1,refuel_vehicle,3,40,40,,idle,,
107,1,hub,1,0,20,,,,
107,1,hub,2,20,0,,,,
107,1,hub,3,40,40,,,,
108,1,vehicle,1,6,19,31.5,moving_to_hub,,
108,1,vehicle,2,23,18,26.5,moving_to_refuel,,
108,1,vehicle,3,18.0,34.0,34.0,moving_to_refuel,,
108,1,vehicle,4,34,34,29.0,moving_to_hub,,
108,1,refuel_vehicle,1,8,20,,moving_to_gather,14.0,24.0
108,1,refuel_vehicle,2,20,0,,idle,,
108,1,refuel_vehicle,3,40,40,,idle,,
108,1,hub,1,0,20,,,,
108,1,hub,2,20,0,,,,
108,1,hub,3,40,40,,,,
109,1,vehicle,1,6,20,31.0,moving_to_hub,,
109,1,vehicle,2,22,18,26.0,moving_to_refuel,,
109,1,vehicle,3,18,34,34.0,moving_to_refuel,,
109,1,vehicle,4,34,35,28.5,moving_to_hub,,
109,1,refuel_vehicle,1,9,20,,moving_to_gather,14.0,24.0
109,1,refuel_vehicle,2,20,0,,idle,,
109,1,refuel_vehicle,3,40,40,,idle,,
109,1,hub,1,0,20,,,,
109,1,hub,2,20,0,,,,
109,1,hub,3,40,40,,,,
110,1,vehicle,1,5,20,30.5,moving_to_hub,,
110,1,vehicle,2,22,19,25.5,moving_to_refuel,,
110,1,vehicle,3,18,33,33.5,moving_to_refuel,,
110,1,vehicle,4,34,36,28.0,moving_to_hub,,
110,1,refuel_vehicle,1,10,20,,moving_to_gather,14.0,24.0
110,1,refuel_vehicle,2,20,0,,idle,,
110,1,refuel_vehicle,3,40,40,,idle,,
110,1,hub,1,0,20,,,,
110,1,hub,2,20,0,,,,
110,1,hub,3,40,40,,,,
111,1,vehicle,1,4,20,30.0,moving_to_hub,,
111,1,vehicle,2,22,20,25.0,moving_to_refuel,,
111,1,vehicle,3,18,32,33.0,moving_to_refuel,,
111,1,vehicle,4,34,37,27.5,moving_to_hub,,
111,1,refuel_vehicle,1,11,20,,moving_to_gather,14.0,24.0
111,1,refuel_vehicle,2,20,0,,idle,,
111,1,refuel_vehicle,3,40,40,,idle,,
111,1,hub,1,0,20,,,,
111,1,hub,2,20,0,,,,
111,1,hub,3,40,40,,,,
